INFO:__main__:dataset:
- multiple-graphs
- TUDataset
- AIDS
derive_num: 10
is_random: false
logfname: aids_basic_no-combinations.log
nas_args:
  dynamic_behaviour: undefined
  dynamic_nas_steps: 150
  forward:
    mode: train
    softmax_temp: 5.0
    tanh_c: 2.5
  hidden_size: 100
  reset:
    init_range: 0.1
ss_args:
  debug: false
  prob_scale: 4
  type: basic
  with_combinations: false
trainer_args:
  derive:
    derive_from_history: false
  eval:
    save_model_flag: false
  train:
    derive_finaly: false
    num_eras: 30
    save_eras: 50
  train_controller:
    epochs: 20

INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_mean_pool', 5500], 0.9825)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 2, 'global_add_pool', 4000], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gat', 2, 'global_add_pool', 5000], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 6500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 6000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 5000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gat', 2, 'global_add_pool', 4000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 2, 'global_add_pool', 7500], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4500], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 6000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 8000], 0.9925)
INFO:nas.trainer:train | 24 era_time 13436.042593955994
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gat', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sage', 2, 'global_add_pool', 5000], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gin', 2, 'global_add_pool', 4500], 0.975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_max_pool', 7500], 0.9775)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4500], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 2, 'global_mean_pool', 4500], 0.9825)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4500], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9875)
INFO:nas.trainer:train | 25 era_time 12147.495509386063
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 5000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 6500], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 8000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 5000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 6000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 8000], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 6500], 0.9925)
INFO:nas.trainer:train | 26 era_time 13691.679643630981
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 3000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 6500], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 6000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7500], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['tag', 2, 'global_add_pool', 8000], 0.9675)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 3500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.9875)
INFO:nas.trainer:train | 27 era_time 12660.186268806458
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 3500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 2, 'global_add_pool', 4000], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 3000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 3500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 6000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 2, 'global_add_pool', 4000], 0.9775)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 3500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 3500], 0.995)
INFO:nas.trainer:train | 28 era_time 12005.60554075241
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 3000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 3500], 0.985)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 5000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 6000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 5000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9825)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7500], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4500], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gat', 2, 'global_add_pool', 7500], 0.98)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.99)
INFO:nas.trainer:train | 29 era_time 12791.946112632751
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sage', 2, 'global_add_pool', 3500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9825)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 6000], 0.9975)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 4500], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4500], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 6500], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 5000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 7000], 0.9875)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 3500], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 7000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 6000], 0.9925)
INFO:nas.trainer:train | 30 era_time 14003.966279029846
INFO:nas.trainer:train | train_time 398811.0788965225
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.9825)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 4000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 3000], 0.99)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 6500], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 2, 'global_add_pool', 4000], 0.9825)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 2, 'global_add_pool', 3000], 0.9925)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 2, 'global_add_pool', 5000], 0.995)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 2, 'global_add_pool', 7000], 0.985)
INFO:root:'/home/ubuntu/GNN-AID/src/nas/cfg/7.yml' cfg_file best structure: ['sg', 2, 'global_add_pool', 7000]
